trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
2,75,-75,0,150,0,0,0,1,-160.076256598003,-160.076256598003,36,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,67,0,33.5,67,30,3.5,1,0,34.0674437262784,4.06744372627843,37,0,2.71278109877598,-0.500426985482494,-1.40154806242423
1,37,0,18.5,37,15,3.5,1,0,18.672185169575,3.67218516957501,37,0,2.71278109877598,-0.500426985482494,-1.40154806242423
2,25,-9,8,34,0,8,1,0,7.82473309889974,7.82473309889974,37,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,63,0,31.5,63,20,11.5,1,0,32.0013755956458,12.0013755956458,37,0,10.712781098776,-0.500426985482494,-5.40496394628418
2,40,-26,7,66,0,7,1,0,6.43480618711739,6.43480618711739,37,0,6.21278109877597,-0.500426985482494,-3.15304251161296
3,0,-50,-25,50,-30,5,1,0,-28.0358573546516,1.96414264534841,37,0,4.21278109877597,-0.500426985482494,-2.15218854064797
2,55,-35,10,90,0,10,1,0,8.94757162344644,8.94757162344644,37,0,9.21278109877598,-0.500426985482494,-4.65432346806044
3,0,-56,-28,56,-25,-3,0,1,-31.8440041427601,-6.84400414276006,37,0,-3.78721890122402,-0.500426985482494,1.85122734321198
3,0,-84,-42,84,-20,-22,0,1,-51.0403269861996,-31.0403269861996,37,0,-22.787218901224,-0.500426985482494,11.3593400673794
2,25,-25,0,50,0,0,0,1,-0.312516276380736,-0.312516276380736,37,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,32,0,16,32,10,6,1,0,16.1286854060949,6.1286854060949,37,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,56,0,28,56,20,8,1,0,28.395684421425,8.39568442142501,37,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,28,0,14,28,10,4,1,0,14.0984589384923,4.09845893849225,37,0,3.21278109877598,-0.500426985482494,-1.65176155516548
1,108,0,54,108,30,24,1,0,55.4846021550801,25.4846021550801,37,0,23.212781098776,-0.500426985482494,-11.6603012648154
2,55,-28,13.5,83,0,13.5,1,0,12.5595838125456,12.5595838125456,37,0,12.712781098776,-0.500426985482494,-6.40581791724917
1,56,0,28,56,25,3,1,0,28.395684421425,3.39568442142501,37,0,2.21278109877598,-0.500426985482494,-1.15133456968299
3,0,-42,-21,42,-10,-11,0,1,-23.1156613869891,-13.1156613869891,37,0,-11.787218901224,-0.500426985482494,5.85464322707193
2,75,-15,30,90,0,30,1,0,28.5717245278641,28.5717245278641,37,0,29.212781098776,-0.500426985482494,-14.6628631777103
1,95,0,47.5,95,30,17.5,1,0,48.6462011212851,18.6462011212851,37,0,16.712781098776,-0.500426985482494,-8.40752585917914
3,0,-108,-54,108,-30,-24,0,1,-69.5333329123713,-39.5333329123713,37,0,-24.787218901224,-0.500426985482494,12.3601940383443
1,34,0,17,34,20,-3,1,0,17.1453223252407,-2.85467767475933,37,0,-3.78721890122402,-0.500426985482494,1.85122734321198
3,0,-84,-42,84,-20,-22,0,1,-51.0403269861996,-31.0403269861996,37,0,-22.787218901224,-0.500426985482494,11.3593400673794
3,0,-105,-52.5,105,-25,-27.5,0,1,-67.111020316835,-42.111020316835,37,0,-28.287218901224,-0.500426985482494,14.1116884875331
1,36,0,18,36,10,8,1,0,18.1629763897937,8.16297638979368,37,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,42,0,21,42,25,-4,0,1,21.2220516375288,-3.77794836247125,37,0,-4.78721890122403,-0.500426985482494,2.35165432869447
1,46,0,23,46,25,-2,0,1,23.2665395472176,-1.73346045278244,37,0,-2.78721890122402,-0.500426985482494,1.35080035772948
2,75,-48,13.5,123,0,13.5,1,0,11.5429291734883,11.5429291734883,37,0,12.712781098776,-0.500426985482494,-6.40581791724917
1,42,0,21,42,25,-4,0,1,21.2220516375288,-3.77794836247125,37,0,-4.78721890122403,-0.500426985482494,2.35165432869447
1,79,0,39.5,79,25,14.5,1,0,40.2904988849579,15.2904988849579,37,0,13.712781098776,-0.500426985482494,-6.90624490273166
2,40,-8,16,48,0,16,1,0,15.5892376717017,15.5892376717017,37,0,15.212781098776,-0.500426985482494,-7.6568853809554
2,25,-19,3,44,0,3,1,0,2.75421967712963,2.75421967712963,37,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,79,0,39.5,79,25,14.5,1,0,40.2904988849579,15.2904988849579,37,0,13.712781098776,-0.500426985482494,-6.90624490273166
3,0,-70,-35,70,-25,-10,0,1,-41.1399234396663,-16.1399234396663,37,0,-10.787218901224,-0.500426985482494,5.35421624158943
3,0,-27,-13.5,27,-15,1.5,1,0,-14.3543739916842,0.645626008315812,37,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,55,-19,18,74,0,18,1,0,17.166601714554,17.166601714554,37,0,17.212781098776,-0.500426985482494,-8.65773935192039
2,40,-36,2,76,0,2,1,0,1.27735717837657,1.27735717837657,37,0,1.21278109877598,-0.500426985482494,-0.650907584200492
2,55,-28,13.5,83,0,13.5,1,0,12.5595838125456,12.5595838125456,37,0,12.712781098776,-0.500426985482494,-6.40581791724917
1,50,0,25,50,10,15,1,0,25.3151205244288,15.3151205244288,37,0,14.212781098776,-0.500426985482494,-7.15645839547291
1,33,0,16.5,33,15,1.5,1,0,16.6368767860556,1.63687678605562,37,0,0.712781098775975,-0.500426985482494,-0.400694091459245
3,0,-33,-16.5,33,-15,-1.5,0,1,-17.788088641603,-2.788088641603,37,0,-2.28721890122402,-0.500426985482494,1.10058686498824
2,55,-74,-9.5,129,0,-9.5,0,1,-17.218303290236,-17.218303290236,37,1,-10.287218901224,0.499573014517506,-5.18321615237584
2,75,-48,13.5,123,0,13.5,1,0,6.84814642623124,6.84814642623124,37,1,12.712781098776,0.499573014517506,6.30696318152681
2,40,-40,0,80,0,0,0,1,-2.80457632229044,-2.80457632229044,37,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-25,-12.5,25,-15,2.5,1,0,-13.8376723850106,1.16232761498939,37,1,1.71278109877598,0.499573014517506,0.811660021834236
3,0,-62,-31,62,-25,-6,0,1,-40.1337223636691,-15.1337223636691,37,1,-6.78721890122403,0.499573014517506,-3.43471060156457
2,15,-10,2.5,25,0,2.5,1,0,2.21799573493935,2.21799573493935,37,1,1.71278109877598,0.499573014517506,0.811660021834236
3,0,-50,-25,50,-10,-15,0,1,-30.7390436025794,-20.7390436025794,37,1,-15.787218901224,0.499573014517506,-7.93086773222212
3,0,-28,-14,28,-10,-4,0,1,-15.6919387142727,-5.69193871427265,37,1,-4.78721890122403,0.499573014517506,-2.43556457252956
2,40,-54,-7,94,0,-7,0,1,-11.0570268402439,-11.0570268402439,37,1,-7.78721890122403,0.499573014517506,-3.93428361608207
1,44,0,22,44,20,2,1,0,24.0547573313337,4.05475733133369,37,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-37,-18.5,37,-15,-3.5,0,1,-21.5293848020033,-6.5293848020033,37,1,-4.28721890122403,0.499573014517506,-2.1857780652708
2,75,-101,-13,176,0,-13,0,1,-27.5956216171341,-27.5956216171341,37,1,-13.787218901224,0.499573014517506,-6.93172170318711
1,25,0,12.5,25,10,2.5,1,0,13.146364759456,3.14636475945596,37,1,1.71278109877598,0.499573014517506,0.811660021834236
1,105,0,52.5,105,25,27.5,1,0,65.2451944523292,40.2451944523292,37,1,26.712781098776,0.499573014517506,13.3009853847719
2,25,-34,-4.5,59,0,-4.5,0,1,-6.08411284846152,-6.08411284846152,37,1,-5.28721890122403,0.499573014517506,-2.68535107978831
3,0,-50,-25,50,-20,-5,0,1,-30.7390436025794,-10.7390436025794,37,1,-5.78721890122403,0.499573014517506,-2.93513758704706
3,0,-50,-25,50,-25,0,0,1,-30.7390436025794,-5.7390436025794,37,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-70,-35,70,-25,-10,0,1,-46.9170312685063,-21.9170312685063,37,1,-10.787218901224,0.499573014517506,-5.43300265963459
3,0,-75,-37.5,75,-15,-22.5,0,1,-51.3824250244068,-36.3824250244068,37,1,-23.287218901224,0.499573014517506,-11.6776653411034
3,0,-22,-11,22,-10,-1,0,1,-12.0273786656668,-2.02737866566684,37,1,-1.78721890122402,0.499573014517506,-0.936845528977036
2,15,-3,6,18,0,6,1,0,5.79862292845318,5.79862292845318,37,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-100,-50,100,-20,-30,0,1,-76.5963080307792,-56.5963080307792,37,1,-30.787218901224,0.499573014517506,-15.4244629499847
2,40,-14,13,54,0,13,1,0,11.488773408738,11.488773408738,37,1,12.212781098776,0.499573014517506,6.05717667426805
1,50,0,25,50,10,15,1,0,27.6753447700212,17.6753447700212,37,1,14.212781098776,0.499573014517506,7.05632270330307
1,44,0,22,44,20,2,1,0,24.0547573313337,4.05475733133369,37,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-27,-13.5,27,-15,1.5,1,0,-15.068898687542,-0.0688986875419868,37,1,0.712781098775975,0.499573014517506,0.31208700731673
3,0,-105,-52.5,105,-25,-27.5,0,1,-82.2729360488183,-57.2729360488183,37,1,-28.287218901224,0.499573014517506,-14.175530413691
2,15,-30,-7.5,45,0,-7.5,0,1,-8.50927591592951,-8.50927591592951,37,1,-8.28721890122402,0.499573014517506,-4.18407012334083
2,25,-16,4.5,41,0,4.5,1,0,3.7404920875016,3.7404920875016,37,1,3.71278109877598,0.499573014517506,1.81080605086925
1,74,0,37,74,30,7,1,0,43.0587696040066,13.0587696040066,37,1,6.21278109877597,0.499573014517506,3.05973858716301
3,0,-60,-30,60,-30,0,0,1,-38.5046501370558,-8.50465013705583,37,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,25,-34,-4.5,59,0,-4.5,0,1,-6.08411284846152,-6.08411284846152,37,1,-5.28721890122403,0.499573014517506,-2.68535107978831
1,126,0,63,126,30,33,1,0,81.9161703946319,51.9161703946319,37,1,32.212781098776,0.499573014517506,16.0486369646182
2,55,-61,-3,116,0,-3,0,1,-8.9854023530985,-8.9854023530985,37,1,-3.78721890122402,0.499573014517506,-1.93599155801205
1,18,0,9,18,10,-1,0,1,9.33191800797669,-0.668081992023305,37,1,-1.78721890122402,0.499573014517506,-0.936845528977036
2,75,-75,0,150,0,0,0,1,-9.90040464815168,-9.90040464815168,37,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-67,-33.5,67,-30,-3.5,0,1,-44.3222840315771,-14.3222840315771,37,1,-4.28721890122403,0.499573014517506,-2.1857780652708
3,0,-25,-12.5,25,-15,2.5,1,0,-13.8376723850106,1.16232761498939,37,1,1.71278109877598,0.499573014517506,0.811660021834236
1,50,0,25,50,30,-5,0,1,27.6753447700212,-2.32465522997877,37,1,-5.78721890122403,0.499573014517506,-2.93513758704706
2,55,-61,-3,116,0,-3,0,1,-8.9854023530985,-8.9854023530985,37,1,-3.78721890122402,0.499573014517506,-1.93599155801205
2,75,-150,-37.5,225,0,-37.5,0,1,1086.98938180531,1086.98938180531,38,0,-38.287218901224,-0.500426985482494,19.115958342358
2,75,-75,0,150,0,0,1,0,1087.04033030684,1087.04033030684,38,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,37,0,18.5,37,15,3.5,0,1,5.83422503865656,-9.16577496134344,38,0,2.71278109877598,-0.500426985482494,-1.40154806242423
2,40,-26,7,66,0,7,1,0,93.7876006145053,93.7876006145053,38,0,6.21278109877597,-0.500426985482494,-3.15304251161296
3,0,-62,-31,62,-25,-6,0,1,-34.0703767296049,-9.07037672960493,38,0,-6.78721890122403,-0.500426985482494,3.35250829965946
2,15,-20,-2.5,35,0,-2.5,1,0,7.33813438153383,7.33813438153383,38,0,-3.28721890122402,-0.500426985482494,1.60101385047073
2,15,-17,-1,32,0,-1,1,0,7.77719091436575,7.77719091436575,38,0,-1.78721890122402,-0.500426985482494,0.850373372246989
1,25,0,12.5,25,10,2.5,0,1,5.335250372183,-4.664749627817,38,0,1.71278109877598,-0.500426985482494,-0.901121076941739
2,15,-30,-7.5,45,0,-7.5,1,0,6.37224259857913,6.37224259857913,38,0,-8.28721890122402,-0.500426985482494,4.1031487778832
3,0,-55,-27.5,55,-30,2.5,1,0,-29.8988531185651,0.101146881434886,38,0,1.71278109877598,-0.500426985482494,-0.901121076941739
1,70,0,35,70,25,10,0,1,6.11454431052066,-18.8854556894793,38,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,75,0,37.5,75,15,22.5,1,0,6.12138032902326,-8.87861967097674,38,0,21.712781098776,-0.500426985482494,-10.9096607865916
1,17,0,8.5,17,10,-1.5,0,1,4.60000816455791,-5.39999183544209,38,0,-2.28721890122402,-0.500426985482494,1.10058686498824
1,62,0,31,62,25,6,0,1,6.0957660474902,-18.9042339525098,38,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,70,0,35,70,25,10,0,1,6.11454431052066,-18.8854556894793,38,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,50,0,25,50,20,5,1,0,6.03072260934375,-13.9692773906563,38,0,4.21278109877597,-0.500426985482494,-2.15218854064797
2,40,-44,-2,84,0,-2,1,0,92.856392125728,92.856392125728,38,0,-2.78721890122402,-0.500426985482494,1.35080035772948
2,15,-10,2.5,25,0,2.5,1,0,9.21630179812637,9.21630179812637,38,0,1.71278109877598,-0.500426985482494,-0.901121076941739
1,72,0,36,72,20,16,0,1,6.11761641269818,-13.8823835873018,38,0,15.212781098776,-0.500426985482494,-7.6568853809554
1,28,0,14,28,10,4,0,1,5.50871262126252,-4.49128737873748,38,0,3.21278109877598,-0.500426985482494,-1.65176155516548
1,42,0,21,42,25,-4,1,0,5.93488070740451,-19.0651192925955,38,0,-4.78721890122403,-0.500426985482494,2.35165432869447
1,42,0,21,42,10,11,0,1,5.93488070740451,-4.06511929259549,38,0,10.212781098776,-0.500426985482494,-5.15475045354293
3,0,-70,-35,70,-25,-10,0,1,-38.9463433261239,-13.9463433261239,38,0,-10.787218901224,-0.500426985482494,5.35421624158943
1,54,0,27,54,15,12,0,1,6.05972350490926,-8.94027649509074,38,0,11.212781098776,-0.500426985482494,-5.65517743902543
2,40,-20,10,60,0,10,1,0,94.4418523306573,94.4418523306573,38,0,9.21278109877598,-0.500426985482494,-4.65432346806044
2,75,-58,8.5,133,0,8.5,1,0,1087.14791375409,1087.14791375409,38,0,7.71278109877597,-0.500426985482494,-3.9036829898367
2,25,-16,4.5,41,0,4.5,1,0,27.1996114710712,27.1996114710712,38,0,3.71278109877598,-0.500426985482494,-1.90197504790673
1,108,0,54,108,30,24,1,0,6.13404642999871,-23.8659535700013,38,0,23.212781098776,-0.500426985482494,-11.6603012648154
3,0,-72,-36,72,-20,-16,0,1,-40.1837298334453,-20.1837298334453,38,0,-16.787218901224,-0.500426985482494,8.35677815448439
3,0,-126,-63,126,-30,-33,0,1,-76.5604904792994,-46.5604904792994,38,0,-33.787218901224,-0.500426985482494,16.8640369076868
3,0,-40,-20,40,-20,0,0,1,-21.2494752632293,-1.24947526322927,38,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,42,0,21,42,25,-4,1,0,5.93488070740451,-19.0651192925955,38,0,-4.78721890122403,-0.500426985482494,2.35165432869447
3,0,-30,-15,30,-15,0,0,1,-15.6957139508684,-0.695713950868388,38,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,60,0,30,60,30,0,0,1,6.08882562898777,-23.9111743710122,38,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,42,0,21,42,25,-4,1,0,5.93488070740451,-19.0651192925955,38,0,-4.78721890122403,-0.500426985482494,2.35165432869447
2,15,-15,0,30,0,0,1,0,8.12251805864976,8.12251805864976,38,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,18,0,9,18,10,-1,1,0,4.72014541507725,-5.27985458492275,38,0,-1.78721890122402,-0.500426985482494,0.850373372246989
3,0,-37,-18.5,37,-15,-3.5,0,1,-19.5658178090764,-4.56581780907639,38,0,-4.28721890122403,-0.500426985482494,2.10144083595322
2,25,-13,6,38,0,6,1,0,27.7724639222026,27.7724639222026,38,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,22,0,11,22,10,1,0,1,5.113742087558,-4.886257912442,38,0,0.212781098775975,-0.500426985482494,-0.150480598717998
3,0,-90,-45,90,-25,-20,0,1,-1185.40927877202,-1160.40927877202,38,1,-20.787218901224,0.499573014517506,-10.4287328048097
3,0,-32,-16,32,-10,-6,1,0,-42.8646655037238,-32.8646655037238,38,1,-6.78721890122403,0.499573014517506,-3.43471060156457
1,28,0,14,28,10,4,1,0,10.0062441453777,0.00624414537772111,38,1,3.21278109877598,0.499573014517506,1.5610195436105
3,0,-63,-31.5,63,-20,-11.5,0,1,-268.741557552445,-248.741557552445,38,1,-12.287218901224,0.499573014517506,-6.18236218141085
2,55,-110,-27.5,165,0,-27.5,0,1,-98.3163320356608,-98.3163320356608,38,1,-28.287218901224,0.499573014517506,-14.175530413691
1,125,0,62.5,125,25,37.5,1,0,18.7985307963569,-6.20146920364309,38,1,36.712781098776,0.499573014517506,18.296715529947
3,0,-42,-21,42,-15,-6,0,1,-80.1857533180269,-65.1857533180269,38,1,-6.78721890122403,0.499573014517506,-3.43471060156457
3,0,-44,-22,44,-20,-2,1,0,-90.3867553385306,-70.3867553385306,38,1,-2.78721890122402,0.499573014517506,-1.43641854349454
2,40,-20,10,60,0,10,1,0,4.377756943985,4.377756943985,38,1,9.21278109877598,0.499573014517506,4.55845763071553
2,15,-20,-2.5,35,0,-2.5,0,1,-4.52218139472568,-4.52218139472568,38,1,-3.28721890122402,0.499573014517506,-1.6862050507533
3,0,-46,-23,46,-25,2,0,1,-101.751158640156,-76.7511586401556,38,1,1.21278109877598,0.499573014517506,0.561873514575483
1,50,0,25,50,30,-5,0,1,14.1288045446783,-15.8711954553217,38,1,-5.78721890122403,0.499573014517506,-2.93513758704706
2,15,-20,-2.5,35,0,-2.5,0,1,-4.52218139472568,-4.52218139472568,38,1,-3.28721890122402,0.499573014517506,-1.6862050507533
2,25,-16,4.5,41,0,4.5,1,0,1.87926451572753,1.87926451572753,38,1,3.71278109877598,0.499573014517506,1.81080605086925
3,0,-108,-54,108,-30,-24,0,1,-3148.51923704897,-3118.51923704897,38,1,-24.787218901224,0.499573014517506,-12.4270248628797
1,50,0,25,50,30,-5,0,1,14.1288045446783,-15.8711954553217,38,1,-5.78721890122403,0.499573014517506,-2.93513758704706
3,0,-36,-18,36,-20,2,1,0,-55.431867766931,-35.431867766931,38,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-28,-14,28,-10,-4,0,1,-32.7388269944734,-22.7388269944734,38,1,-4.78721890122403,0.499573014517506,-2.43556457252956
3,0,-105,-52.5,105,-25,-27.5,0,1,-2676.24568881236,-2651.24568881236,38,1,-28.287218901224,0.499573014517506,-14.175530413691
1,95,0,47.5,95,30,17.5,0,1,17.8686354693261,-12.1313645306739,38,1,16.712781098776,0.499573014517506,8.30525523959683
2,15,-20,-2.5,35,0,-2.5,0,1,-4.52218139472568,-4.52218139472568,38,1,-3.28721890122402,0.499573014517506,-1.6862050507533
2,75,-75,0,150,0,0,0,1,-37.8078033895891,-37.8078033895891,38,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,55,-61,-3,116,0,-3,0,1,-25.858407068164,-25.858407068164,38,1,-3.78721890122402,0.499573014517506,-1.93599155801205
1,25,0,12.5,25,15,-2.5,1,0,9.24289599478436,-5.75710400521564,38,1,-3.28721890122402,0.499573014517506,-1.6862050507533
1,95,0,47.5,95,30,17.5,0,1,17.8686354693261,-12.1313645306739,38,1,16.712781098776,0.499573014517506,8.30525523959683
3,0,-36,-18,36,-20,2,0,1,-55.431867766931,-35.431867766931,38,1,1.21278109877598,0.499573014517506,0.561873514575483
1,20,0,10,20,10,0,0,1,7.8334200232889,-2.1665799767111,38,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-50,-25,50,-25,0,0,1,-128.516034489563,-103.516034489563,38,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,40,-36,2,76,0,2,0,1,-6.99371380811209,-6.99371380811209,38,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-70,-35,70,-25,-10,0,1,-396.444830884944,-371.444830884944,38,1,-10.787218901224,0.499573014517506,-5.43300265963459
3,0,-105,-52.5,105,-25,-27.5,0,1,-2676.24568881236,-2651.24568881236,38,1,-28.287218901224,0.499573014517506,-14.175530413691
3,0,-42,-21,42,-10,-11,0,1,-80.1857533180269,-70.1857533180269,38,1,-11.787218901224,0.499573014517506,-5.9325756741521
2,15,-17,-1,32,0,-1,0,1,-2.63180926982741,-2.63180926982741,38,1,-1.78721890122402,0.499573014517506,-0.936845528977036
2,40,-44,-2,84,0,-2,0,1,-13.5913471032012,-13.5913471032012,38,1,-2.78721890122402,0.499573014517506,-1.43641854349454
2,15,-30,-7.5,45,0,-7.5,1,0,-11.3608213119441,-11.3608213119441,38,1,-8.28721890122402,0.499573014517506,-4.18407012334083
1,150,0,75,150,30,45,0,1,19.1800306758619,-10.8199693241381,38,1,44.212781098776,0.499573014517506,22.0435131388283
1,105,0,52.5,105,25,27.5,0,1,18.2601024219964,-6.73989757800357,38,1,26.712781098776,0.499573014517506,13.3009853847719
3,0,-105,-52.5,105,-25,-27.5,0,1,-2676.24568881236,-2651.24568881236,38,1,-28.287218901224,0.499573014517506,-14.175530413691
2,25,-9,8,34,0,8,0,1,5.9724845656231,5.9724845656231,38,1,7.21278109877597,0.499573014517506,3.55931160168052
3,0,-125,-62.5,125,-25,-37.5,0,1,-7898.69224561251,-7873.69224561251,38,1,-38.287218901224,0.499573014517506,-19.171260558866
3,0,-32,-16,32,-10,-6,0,1,-16.6574135349917,-6.65741353499173,39,0,-6.78721890122403,-0.500426985482494,3.35250829965946
1,27,0,13.5,27,15,-1.5,0,1,9.81687158784901,-5.18312841215099,39,0,-2.28721890122402,-0.500426985482494,1.10058686498824
3,0,-150,-75,150,-30,-45,0,1,-90.9982829236402,-60.9982829236402,39,0,-45.787218901224,-0.500426985482494,22.8691607334767
3,0,-42,-21,42,-25,4,1,0,-22.142122071141,2.85787792885897,39,0,3.21278109877598,-0.500426985482494,-1.65176155516548
3,0,-27,-13.5,27,-15,1.5,1,0,-13.9660519195804,1.03394808041958,39,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,15,-3,6,18,0,6,1,0,5.63125319873384,5.63125319873384,39,0,5.21278109877597,-0.500426985482494,-2.65261552613047
2,55,-55,0,110,0,0,0,1,-9.93640503006094,-9.93640503006094,39,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,15,-3,6,18,0,6,1,0,5.63125319873384,5.63125319873384,39,0,5.21278109877597,-0.500426985482494,-2.65261552613047
3,0,-27,-13.5,27,-15,1.5,0,1,-13.9660519195804,1.03394808041958,39,0,0.712781098775975,-0.500426985482494,-0.400694091459245
3,0,-28,-14,28,-10,-4,0,1,-14.5016362508433,-4.50163625084331,39,0,-4.78721890122403,-0.500426985482494,2.35165432869447
3,0,-33,-16.5,33,-15,-1.5,0,1,-17.1997346878113,-2.19973468781131,39,0,-2.28721890122402,-0.500426985482494,1.10058686498824
3,0,-40,-20,40,-20,0,0,1,-21.0341836151295,-1.03418361512954,39,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,34,0,17,34,20,-3,0,1,11.4517013610255,-8.54829863897453,39,0,-3.78721890122402,-0.500426985482494,1.85122734321198
3,0,-62,-31,62,-25,-6,0,1,-33.531592221025,-8.53159222102499,39,0,-6.78721890122403,-0.500426985482494,3.35250829965946
1,75,0,37.5,75,15,22.5,1,0,16.9329006631014,1.93290066310142,39,0,21.712781098776,-0.500426985482494,-10.9096607865916
1,47,0,23.5,47,15,8.5,1,0,13.8236204062396,-1.1763795937604,39,0,7.71278109877597,-0.500426985482494,-3.9036829898367
1,75,0,37.5,75,15,22.5,1,0,16.9329006631014,1.93290066310142,39,0,21.712781098776,-0.500426985482494,-10.9096607865916
2,15,-17,-1,32,0,-1,0,1,-1.84143773907076,-1.84143773907076,39,0,-1.78721890122402,-0.500426985482494,0.850373372246989
1,54,0,27,54,15,12,1,0,14.8151947870822,-0.184805212917833,39,0,11.212781098776,-0.500426985482494,-5.65517743902543
2,15,-13,1,28,0,1,0,1,0.363447247091859,0.363447247091859,39,0,0.212781098775975,-0.500426985482494,-0.150480598717998
1,60,0,30,60,30,0,0,1,15.5373967970314,-14.4626032029686,39,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-27,-13.5,27,-15,1.5,1,0,-13.9660519195804,1.03394808041958,39,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,40,-80,-20,120,0,-20,0,1,-34.8522488848041,-34.8522488848041,39,0,-20.787218901224,-0.500426985482494,10.3584860964144
1,22,0,11,22,10,1,0,1,8.46100379239027,-1.53899620760973,39,0,0.212781098775975,-0.500426985482494,-0.150480598717998
3,0,-95,-47.5,95,-30,-17.5,0,1,-53.6149993581438,-23.6149993581438,39,0,-18.287218901224,-0.500426985482494,9.10741863270813
3,0,-100,-50,100,-20,-30,0,1,-56.8050833375483,-36.8050833375483,39,0,-30.787218901224,-0.500426985482494,15.3627559512393
3,0,-22,-11,22,-10,-1,1,0,-11.3081229350989,-1.30812293509886,39,0,-1.78721890122402,-0.500426985482494,0.850373372246989
3,0,-63,-31.5,63,-20,-11.5,0,1,-34.1161515963388,-14.1161515963388,39,0,-12.287218901224,-0.500426985482494,6.10485671981317
2,25,-5,10,30,0,10,1,0,8.99615512543302,8.99615512543302,39,0,9.21278109877598,-0.500426985482494,-4.65432346806044
3,0,-95,-47.5,95,-30,-17.5,0,1,-53.6149993581438,-23.6149993581438,39,0,-18.287218901224,-0.500426985482494,9.10741863270813
2,15,-13,1,28,0,1,1,0,0.363447247091859,0.363447247091859,39,0,0.212781098775975,-0.500426985482494,-0.150480598717998
3,0,-42,-21,42,-15,-6,0,1,-22.142122071141,-7.14212207114103,39,0,-6.78721890122403,-0.500426985482494,3.35250829965946
2,25,-22,1.5,47,0,1.5,0,1,-0.288145530108347,-0.288145530108347,39,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,75,-75,0,150,0,0,1,0,-18.6461847976345,-18.6461847976345,39,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-50,-25,50,-25,0,1,0,-26.6296906133653,-1.62969061336526,39,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,75,-48,13.5,123,0,13.5,1,0,1.51426390359863,1.51426390359863,39,0,12.712781098776,-0.500426985482494,-6.40581791724917
3,0,-75,-37.5,75,-15,-22.5,0,1,-41.2460498841961,-26.2460498841961,39,0,-23.287218901224,-0.500426985482494,11.6095535601206
2,75,-101,-13,176,0,-13,0,1,-41.7070980188305,-41.7070980188305,39,0,-13.787218901224,-0.500426985482494,6.85549719803691
1,50,0,25,50,10,15,1,0,14.2699040627962,4.26990406279619,39,0,14.212781098776,-0.500426985482494,-7.15645839547291
2,55,-74,-9.5,129,0,-9.5,0,1,-24.3933833726484,-24.3933833726484,39,0,-10.287218901224,-0.500426985482494,5.10400274884818
2,40,-54,-7,94,0,-7,1,0,-3.31484651895081,-3.31484651895081,39,1,-7.78721890122403,0.499573014517506,-3.93428361608207
3,0,-150,-75,150,-30,-45,0,1,-80.9171213641416,-50.9171213641416,39,1,-45.787218901224,0.499573014517506,-22.9180581677473
3,0,-36,-18,36,-20,2,1,0,-18.3279232454618,1.67207675453817,39,1,1.21278109877598,0.499573014517506,0.561873514575483
2,25,-9,8,34,0,8,1,0,8.60243746046056,8.60243746046056,39,1,7.21278109877597,0.499573014517506,3.55931160168052
