trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
3,0,-32,-16,32,-10,-6,0,1,-12.3405319076252,-2.34053190762522,21,1,-7.0475,0.5,-3.3890625
2,15,-20,-2.5,35,0,-2.5,0,1,-1.93205053681394,-1.93205053681394,21,1,-3.5475,0.5,-1.6390625
1,25,0,12.5,25,15,-2.5,1,0,28.7900557527894,13.7900557527894,21,1,-3.5475,0.5,-1.6390625
2,40,-8,16,48,0,16,1,0,17.5991757720084,17.5991757720084,21,1,14.9525,0.5,7.6109375
1,100,0,50,100,20,30,1,0,3216.41461395892,3196.41461395892,21,1,28.9525,0.5,14.6109375
1,79,0,39.5,79,25,14.5,1,0,915.984536000311,890.984536000311,21,1,13.4525,0.5,6.8609375
3,0,-79,-39.5,79,-25,-14.5,0,1,-21.7334909205097,3.26650907949033,21,1,-15.5475,0.5,-7.6390625
3,0,-95,-47.5,95,-30,-17.5,0,1,-23.5620391046818,6.43796089531822,21,1,-18.5475,0.5,-9.1390625
2,55,-42,6.5,97,0,6.5,1,0,11.0062019687428,11.0062019687428,21,1,5.4525,0.5,2.8609375
1,126,0,63,126,30,33,1,0,15139.7177754073,15109.7177754073,21,1,31.9525,0.5,16.1109375
1,56,0,28,56,25,3,1,0,226.84264118148,201.84264118148,21,1,1.9525,0.5,1.1109375
3,0,-37,-18.5,37,-15,-3.5,1,0,-13.7316276708061,1.26837232919389,21,1,-4.5475,0.5,-2.1390625
1,22,0,11,22,10,1,1,0,22.7098268148513,12.7098268148513,21,1,-0.0475000000000001,0.5,0.1109375
1,100,0,50,100,20,30,1,0,3216.41461395892,3196.41461395892,21,1,28.9525,0.5,14.6109375
2,55,-55,0,110,0,0,1,0,5.56465432864735,5.56465432864735,21,1,-1.0475,0.5,-0.3890625
1,67,0,33.5,67,30,3.5,1,0,444.2523357212,414.2523357212,21,1,2.4525,0.5,1.3609375
1,25,0,12.5,25,15,-2.5,0,1,28.7900557527894,13.7900557527894,21,1,-3.5475,0.5,-1.6390625
1,150,0,75,150,30,45,1,0,63164.5658233752,63134.5658233752,21,1,43.9525,0.5,22.1109375
1,27,0,13.5,27,15,-1.5,1,0,33.4901848322432,18.4901848322432,21,1,-2.5475,0.5,-1.1390625
3,0,-44,-22,44,-20,-2,1,0,-15.4908167291253,4.50918327087469,21,1,-3.0475,0.5,-1.3890625
2,40,-44,-2,84,0,-2,0,1,1.22403596730343,1.22403596730343,21,1,-3.0475,0.5,-1.3890625
1,36,0,18,36,20,-2,1,0,63.1634749105665,43.1634749105665,21,1,-3.0475,0.5,-1.3890625
1,33,0,16.5,33,15,1.5,1,0,51.4640188574621,36.4640188574621,21,1,0.4525,0.5,0.3609375
3,0,-100,-50,100,-20,-30,0,1,-24.0387198808019,-4.03871988080192,21,1,-31.0475,0.5,-15.3890625
1,28,0,14,28,10,4,1,0,36.0585005607421,26.0585005607421,21,1,2.9525,0.5,1.6109375
2,55,-110,-27.5,165,0,-27.5,0,1,-14.7914328398954,-14.7914328398954,21,1,-28.5475,0.5,-14.1390625
2,15,-10,2.5,25,0,2.5,1,0,2.80064031088767,2.80064031088767,21,1,1.4525,0.5,0.8609375
3,0,-42,-21,42,-10,-11,0,1,-15.0093662180666,-5.00936621806658,21,1,-12.0475,0.5,-5.8890625
3,0,-42,-21,42,-10,-11,0,1,-15.0093662180666,-5.00936621806658,21,1,-12.0475,0.5,-5.8890625
3,0,-90,-45,90,-25,-20,0,1,-23.0430686083527,1.95693139164727,21,1,-21.0475,0.5,-10.3890625
2,75,-83,-4,158,0,-4,0,1,-148.909195457039,-148.909195457039,22,0,-5.0475,-0.5,2.6584375
1,90,0,45,90,25,20,0,1,39.4367509438578,14.4367509438578,22,0,18.9525,-0.5,-9.3415625
1,42,0,21,42,10,11,1,0,19.7308588694307,9.73085886943066,22,0,9.9525,-0.5,-4.8415625
3,0,-56,-28,56,-25,-3,0,1,-376.342517492589,-351.342517492589,22,0,-4.0475,-0.5,2.1584375
2,55,-19,18,74,0,18,1,0,1.48723795011144,1.48723795011144,22,0,16.9525,-0.5,-8.3415625
2,40,-20,10,60,0,10,0,1,-1.37414812355608,-1.37414812355608,22,0,8.9525,-0.5,-4.3415625
1,100,0,50,100,20,30,1,0,43.1969632197137,23.1969632197137,22,0,28.9525,-0.5,-14.3415625
3,0,-50,-25,50,-30,5,0,1,-242.619725983607,-212.619725983607,22,0,3.9525,-0.5,-1.8415625
2,25,-25,0,50,0,0,1,0,-9.11317877253368,-9.11317877253368,22,0,-1.0475,-0.5,0.6584375
3,0,-33,-16.5,33,-15,-1.5,0,1,-67.0325685339572,-52.0325685339572,22,0,-2.5475,-0.5,1.4084375
2,25,-9,8,34,0,8,1,0,3.87176176649553,3.87176176649553,22,0,6.9525,-0.5,-3.3415625
3,0,-17,-8.5,17,-10,1.5,0,1,-16.5872701588164,-6.58727015881642,22,0,0.4525,-0.5,-0.0915624999999999
1,18,0,9,18,10,-1,0,1,8.76131558303362,-1.23868441696638,22,0,-2.0475,-0.5,1.1584375
3,0,-32,-16,32,-10,-6,0,1,-61.924528269414,-51.924528269414,22,0,-7.0475,-0.5,3.6584375
2,75,-26,24.5,101,0,24.5,0,1,-3.45341110906393,-3.45341110906393,22,0,23.4525,-0.5,-11.5915625
1,30,0,15,30,15,0,0,1,14.3448024547953,-0.655197545204691,22,0,-1.0475,-0.5,0.6584375
3,0,-36,-18,36,-10,-8,0,1,-84.7426042293853,-74.7426042293853,22,0,-9.0475,-0.5,4.6584375
1,150,0,75,150,30,45,1,0,60.3953080630378,30.3953080630378,22,0,43.9525,-0.5,-21.8415625
1,18,0,9,18,10,-1,0,1,8.76131558303362,-1.23868441696638,22,0,-2.0475,-0.5,1.1584375
3,0,-36,-18,36,-20,2,0,1,-84.7426042293853,-64.7426042293853,22,0,0.9525,-0.5,-0.3415625
1,22,0,11,22,10,1,1,0,10.6448559513968,0.644855951396849,22,0,-0.0475000000000001,-0.5,0.1584375
1,50,0,25,50,20,5,1,0,23.2153372624904,3.21533726249036,22,0,3.9525,-0.5,-1.8415625
2,75,-101,-13,176,0,-13,0,1,-268.46536070507,-268.46536070507,22,0,-14.0475,-0.5,7.1584375
2,40,-36,2,76,0,2,1,0,-19.0427695563032,-19.0427695563032,22,0,0.9525,-0.5,-0.3415625
1,30,0,15,30,15,0,1,0,14.3448024547953,-0.655197545204691,22,0,-1.0475,-0.5,0.6584375
3,0,-60,-30,60,-30,0,0,1,-503.26201747995,-473.26201747995,22,0,-1.0475,-0.5,0.6584375
2,15,-30,-7.5,45,0,-7.5,0,1,-17.3823892249312,-17.3823892249312,22,0,-8.5475,-0.5,4.4084375
3,0,-95,-47.5,95,-30,-17.5,0,1,-6224.74563570923,-6194.74563570923,22,0,-18.5475,-0.5,9.4084375
3,0,-30,-15,30,-15,0,0,1,-52.7415471139447,-37.7415471139447,22,0,-1.0475,-0.5,0.6584375
1,100,0,50,100,20,30,1,0,43.1969632197137,23.1969632197137,22,0,28.9525,-0.5,-14.3415625
2,55,-11,22,66,0,22,0,1,7.58781981492628,7.58781981492628,22,0,20.9525,-0.5,-10.3415625
1,50,0,25,50,25,0,0,1,23.2153372624904,-1.78466273750964,22,0,-1.0475,-0.5,0.6584375
1,125,0,62.5,125,25,37.5,1,0,52.118453534838,27.118453534838,22,0,36.4525,-0.5,-18.0915625
3,0,-28,-14,28,-10,-4,0,1,-44.7821608328511,-34.7821608328511,22,0,-5.0475,-0.5,2.6584375
2,55,-28,13.5,83,0,13.5,0,1,-7.22494162602894,-7.22494162602894,22,0,12.4525,-0.5,-6.0915625
2,55,-55,0,110,0,0,0,1,-51.4102030788411,-51.4102030788411,22,0,-1.0475,-0.5,0.6584375
1,47,0,23.5,47,15,8.5,1,0,21.9184480503887,6.91844805038869,22,0,7.4525,-0.5,-3.5915625
2,40,-36,2,76,0,2,0,1,-19.0427695563032,-19.0427695563032,22,0,0.9525,-0.5,-0.3415625
3,0,-100,-50,100,-20,-30,0,1,-8902.8388473668,-8882.8388473668,22,0,-31.0475,-0.5,15.6584375
2,55,-110,-27.5,165,0,-27.5,0,1,-356.656848171858,-356.656848171858,22,0,-28.5475,-0.5,14.4084375
2,75,-67,4,142,0,4,0,1,-83.0321362357154,-83.0321362357154,22,0,2.9525,-0.5,-1.3415625
2,25,-9,8,34,0,8,0,1,3.87176176649553,3.87176176649553,22,0,6.9525,-0.5,-3.3415625
3,0,-126,-63,126,-30,-33,0,1,-57170.2156962692,-57140.2156962692,22,0,-34.0475,-0.5,17.1584375
1,67,0,33.5,67,30,3.5,1,0,30.3479280743568,0.347928074356759,22,0,2.4525,-0.5,-1.0915625
2,55,-49,3,104,0,3,0,1,-38.528756682849,-38.528756682849,22,0,1.9525,-0.5,-0.8415625
1,70,0,35,70,25,10,1,0,31.5692923383021,6.56929233830214,22,0,8.9525,-0.5,-4.3415625
1,62,0,31,62,25,6,1,0,28.2877341696779,3.28773416967789,22,0,4.9525,-0.5,-2.3415625
2,25,-16,4.5,41,0,4.5,0,1,-1.10292856151663,-1.10292856151663,22,0,3.4525,-0.5,-1.5915625
2,55,-19,18,74,0,18,1,0,1.48723795011144,1.48723795011144,22,0,16.9525,-0.5,-8.3415625
3,0,-50,-25,50,-10,-15,0,1,-242.619725983607,-232.619725983607,22,0,-16.0475,-0.5,8.1584375
2,55,-11,22,66,0,22,1,0,7.58781981492628,7.58781981492628,22,0,20.9525,-0.5,-10.3415625
2,40,-31,4.5,71,0,4.5,0,1,-12.650385662161,-12.650385662161,22,0,3.4525,-0.5,-1.5915625
1,37,0,18.5,37,15,3.5,1,0,17.5102085118282,2.51020851182816,22,0,2.4525,-0.5,-1.0915625
2,25,-5,10,30,0,10,1,0,6.30608745270291,6.30608745270291,22,0,8.9525,-0.5,-4.3415625
3,0,-42,-21,42,-10,-11,0,1,-133.887300764518,-123.887300764518,22,0,-12.0475,-0.5,6.1584375
2,75,-48,13.5,123,0,13.5,1,0,-34.9429767993939,-34.9429767993939,22,0,12.4525,-0.5,-6.0915625
1,63,0,31.5,63,15,16.5,1,0,28.7022488842111,13.7022488842111,22,0,15.4525,-0.5,-7.5915625
3,0,-150,-75,150,-30,-45,0,1,-318026.076565632,-317996.076565632,22,0,-46.0475,-0.5,23.1584375
1,75,0,37.5,75,15,22.5,1,0,33.5806302067705,18.5806302067705,22,0,21.4525,-0.5,-10.5915625
1,50,0,25,50,20,5,1,0,23.2153372624904,3.21533726249036,22,0,3.9525,-0.5,-1.8415625
1,100,0,50,100,20,30,1,0,109.114284530167,89.114284530167,22,1,28.9525,0.5,14.6109375
1,50,0,25,50,10,15,1,0,36.2054538382313,26.2054538382313,22,1,13.9525,0.5,7.1109375
2,55,-74,-9.5,129,0,-9.5,0,1,-183.604358945709,-183.604358945709,22,1,-10.5475,0.5,-5.1390625
1,32,0,16,32,10,6,1,0,20.1849534161972,10.1849534161972,22,1,4.9525,0.5,2.6109375
3,0,-32,-16,32,-10,-6,0,1,-49.5308116598517,-39.5308116598517,22,1,-7.0475,0.5,-3.3890625
3,0,-105,-52.5,105,-25,-27.5,0,1,-4949.68687441429,-4924.68687441429,22,1,-28.5475,0.5,-14.1390625
1,150,0,75,150,30,45,1,0,255.934639734559,225.934639734559,22,1,43.9525,0.5,22.1109375
1,105,0,52.5,105,25,27.5,1,0,119.615540752241,94.6155407522408,22,1,26.4525,0.5,13.3609375
2,15,-12,1.5,27,0,1.5,0,1,-1.79733441646421,-1.79733441646421,22,1,0.4525,0.5,0.3609375
3,0,-47,-23.5,47,-15,-8.5,0,1,-135.935954364858,-120.935954364858,22,1,-9.5475,0.5,-4.6390625
2,25,-22,1.5,47,0,1.5,0,1,-8.83039249951008,-8.83039249951008,22,1,0.4525,0.5,0.3609375
1,36,0,18,36,10,8,0,1,23.404620112752,13.404620112752,22,1,6.9525,0.5,3.6109375
1,54,0,27,54,15,12,0,1,40.3478642513966,25.3478642513966,22,1,10.9525,0.5,5.6109375
1,34,0,17,34,20,-3,0,1,21.7722505699442,1.77225056994417,22,1,-4.0475,0.5,-1.8890625
3,0,-50,-25,50,-10,-15,0,1,-164.879872315907,-154.879872315907,22,1,-16.0475,0.5,-7.8890625
3,0,-25,-12.5,25,-10,-2.5,0,1,-29.4683899123499,-19.4683899123499,22,1,-3.5475,0.5,-1.6390625
2,75,-83,-4,158,0,-4,0,1,-265.213578769049,-265.213578769049,22,1,-5.0475,0.5,-2.3890625
2,40,-20,10,60,0,10,0,1,-4.3726108497051,-4.3726108497051,22,1,8.9525,0.5,4.6109375
3,0,-60,-30,60,-30,0,0,1,-310.338875994528,-280.338875994528,22,1,-1.0475,0.5,-0.3890625
2,40,-44,-2,84,0,-2,1,0,-44.8826332220424,-44.8826332220424,22,1,-3.0475,0.5,-1.3890625
3,0,-126,-63,126,-30,-33,0,1,-17841.3650137524,-17811.3650137524,22,1,-34.0475,0.5,-16.8890625
3,0,-60,-30,60,-30,0,0,1,-310.338875994528,-280.338875994528,22,1,-1.0475,0.5,-0.3890625
3,0,-56,-28,56,-20,-8,0,1,-241.371980250313,-221.371980250313,22,1,-9.0475,0.5,-4.3890625
3,0,-56,-28,56,-20,-8,0,1,-241.371980250313,-221.371980250313,22,1,-9.0475,0.5,-4.3890625
1,28,0,14,28,10,4,1,0,17.1406325500817,7.14063255008173,22,1,2.9525,0.5,1.6109375
1,75,0,37.5,75,15,22.5,1,0,66.3446827879702,51.3446827879702,22,1,21.4525,0.5,10.8609375
3,0,-40,-20,40,-20,0,0,1,-85.8445962524167,-65.8445962524167,22,1,-1.0475,0.5,-0.3890625
1,62,0,31,62,25,6,1,0,49.3622072306421,24.3622072306421,22,1,4.9525,0.5,2.6109375
2,75,-26,24.5,101,0,24.5,0,1,-9.17938608022417,-9.17938608022417,22,1,23.4525,0.5,11.8609375
3,0,-56,-28,56,-20,-8,0,1,-241.371980250313,-221.371980250313,22,1,-9.0475,0.5,-4.3890625
2,40,-14,13,54,0,13,1,0,1.26615345139165,1.26615345139165,22,1,11.9525,0.5,6.1109375
2,15,-12,1.5,27,0,1.5,0,1,-1.79733441646421,-1.79733441646421,22,1,0.4525,0.5,0.3609375
2,15,-5,5,20,0,5,1,0,3.00958511724147,3.00958511724147,22,1,3.9525,0.5,2.1109375
2,55,-28,13.5,83,0,13.5,0,1,-12.8189625998126,-12.8189625998126,22,1,12.4525,0.5,6.3609375
1,34,0,17,34,20,-3,0,1,21.7722505699442,1.77225056994417,22,1,-4.0475,0.5,-1.8890625
1,55,0,27.5,55,30,-2.5,1,0,41.4202233494613,11.4202233494613,22,1,-3.5475,0.5,-1.6390625
3,0,-63,-31.5,63,-15,-16.5,0,1,-374.305413420207,-359.305413420207,22,1,-17.5475,0.5,-8.6390625
3,0,-36,-18,36,-10,-8,0,1,-65.483488109621,-55.483488109621,22,1,-9.0475,0.5,-4.3890625
1,22,0,11,22,10,1,1,0,12.8821781763268,2.88217817632679,22,1,-0.0475000000000001,0.5,0.1109375
3,0,-50,-25,50,-10,-15,0,1,-164.879872315907,-154.879872315907,22,1,-16.0475,0.5,-7.8890625
3,0,-50,-25,50,-10,-15,0,1,-164.879872315907,-154.879872315907,22,1,-16.0475,0.5,-7.8890625
2,25,-22,1.5,47,0,1.5,0,1,-8.83039249951008,-8.83039249951008,22,1,0.4525,0.5,0.3609375
2,25,-34,-4.5,59,0,-4.5,0,1,-25.8771501298704,-25.8771501298704,22,1,-5.5475,0.5,-2.6390625
2,75,-101,-13,176,0,-13,0,1,-541.003174633086,-541.003174633086,22,1,-14.0475,0.5,-6.8890625
3,0,-27,-13.5,27,-15,1.5,0,1,-34.3555925876532,-19.3555925876532,22,1,0.4525,0.5,0.3609375
3,0,-62,-31,62,-25,-6,0,1,-351.670176308026,-326.670176308026,22,1,-7.0475,0.5,-3.3890625
3,0,-20,-10,20,-10,0,0,1,-19.5671125706667,-9.56711257066668,22,1,-1.0475,0.5,-0.3890625
3,0,-125,-62.5,125,-25,-37.5,0,1,-16785.0857788533,-16760.0857788533,22,1,-38.5475,0.5,-19.1390625
3,0,-25,-12.5,25,-10,-2.5,0,1,-29.4683899123499,-19.4683899123499,22,1,-3.5475,0.5,-1.6390625
3,0,-79,-39.5,79,-25,-14.5,0,1,-1006.89498074536,-981.894980745359,22,1,-15.5475,0.5,-7.6390625
2,25,-25,0,50,0,0,0,1,-12.4108064788262,-12.4108064788262,22,1,-1.0475,0.5,-0.3890625
3,0,-34,-17,34,-20,3,0,1,-57.0211958485399,-37.0211958485399,22,1,1.9525,0.5,1.1109375
2,75,-101,-13,176,0,-13,0,1,-541.003174633086,-541.003174633086,22,1,-14.0475,0.5,-6.8890625
1,20,0,10,20,10,0,1,0,11.5403504406227,1.54035044062275,22,1,-1.0475,0.5,-0.3890625
1,50,0,25,50,20,5,1,0,36.2054538382313,16.2054538382313,22,1,3.9525,0.5,2.1109375
2,15,-13,1,28,0,1,0,1,-2.59139927159644,-2.59139927159644,22,1,-0.0475000000000001,0.5,0.1109375
2,55,-74,-9.5,129,0,-9.5,0,1,-183.604358945709,-183.604358945709,22,1,-10.5475,0.5,-5.1390625
3,0,-34,-17,34,-20,3,0,1,-57.0211958485399,-37.0211958485399,22,1,1.9525,0.5,1.1109375
3,0,-40,-20,40,-20,0,0,1,-85.8445962524167,-65.8445962524167,22,1,-1.0475,0.5,-0.3890625
2,55,-19,18,74,0,18,0,1,-2.03356106828087,-2.03356106828087,22,1,16.9525,0.5,8.6109375
2,25,-34,-4.5,59,0,-4.5,1,0,19.4265871043755,19.4265871043755,23,0,-5.5475,-0.5,2.9084375
2,55,-49,3,104,0,3,1,0,173.280238955945,173.280238955945,23,0,1.9525,-0.5,-0.8415625
2,75,-58,8.5,133,0,8.5,1,0,561.008079551396,561.008079551396,23,0,7.4525,-0.5,-3.5915625
3,0,-108,-54,108,-30,-24,1,0,-25.8673960226172,4.1326039773828,23,0,-25.0475,-0.5,12.6584375
2,25,-5,10,30,0,10,1,0,24.8873966524531,24.8873966524531,23,0,8.9525,-0.5,-4.3415625
2,15,-15,0,30,0,0,0,1,6.6127903994301,6.6127903994301,23,0,-1.0475,-0.5,0.6584375
3,0,-27,-13.5,27,-15,1.5,1,0,-10.9851346738061,4.01486532619387,23,0,0.4525,-0.5,-0.0915624999999999
1,126,0,63,126,30,33,1,0,147.32472147513,117.32472147513,23,0,31.9525,-0.5,-15.8415625
1,75,0,37.5,75,15,22.5,0,1,60.8167962982062,45.8167962982062,23,0,21.4525,-0.5,-10.5915625
2,55,-110,-27.5,165,0,-27.5,1,0,172.706581130096,172.706581130096,23,0,-28.5475,-0.5,14.4084375
1,50,0,25,50,30,-5,0,1,34.2549500162712,4.25495001627121,23,0,-6.0475,-0.5,3.1584375
1,74,0,37,74,30,7,1,0,59.5943441250575,29.5943441250575,23,0,5.9525,-0.5,-2.8415625
2,55,-42,6.5,97,0,6.5,1,0,173.562138054456,173.562138054456,23,0,5.4525,-0.5,-2.5915625
2,55,-55,0,110,0,0,1,0,173.112067558776,173.112067558776,23,0,-1.0475,-0.5,0.6584375
1,75,0,37.5,75,15,22.5,0,1,60.8167962982062,45.8167962982062,23,0,21.4525,-0.5,-10.5915625
2,55,-110,-27.5,165,0,-27.5,1,0,172.706581130096,172.706581130096,23,0,-28.5475,-0.5,14.4084375
3,0,-75,-37.5,75,-15,-22.5,0,1,-21.9479125670192,-6.94791256701918,23,0,-23.5475,-0.5,11.9084375
1,150,0,75,150,30,45,1,0,210.401977683873,180.401977683873,23,0,43.9525,-0.5,-21.8415625
3,0,-70,-35,70,-25,-10,0,1,-21.1544626109846,3.84553738901544,23,0,-11.0475,-0.5,5.6584375
3,0,-79,-39.5,79,-25,-14.5,0,1,-22.5389639268628,2.46103607313719,23,0,-15.5475,-0.5,7.9084375
1,84,0,42,84,20,22,1,0,72.5048041887475,52.5048041887475,23,0,20.9525,-0.5,-10.3415625
3,0,-18,-9,18,-10,1,1,0,-7.83112881096686,2.16887118903314,23,0,-0.0475000000000001,-0.5,0.1584375
2,25,-16,4.5,41,0,4.5,1,0,21.7684986480765,21.7684986480765,23,0,3.4525,-0.5,-1.5915625
3,0,-34,-17,34,-20,3,0,1,-13.1456744436729,6.85432555632709,23,0,1.9525,-0.5,-0.8415625
3,0,-42,-21,42,-25,4,0,1,-15.3387307040011,9.6612692959989,23,0,2.9525,-0.5,-1.3415625
1,100,0,50,100,20,30,0,1,96.6715384473562,76.6715384473562,23,0,28.9525,-0.5,-14.3415625
1,20,0,10,20,10,0,1,0,11.3020479300585,1.30204793005853,23,0,-1.0475,-0.5,0.6584375
2,40,-40,0,80,0,0,1,0,65.9093691415064,65.9093691415064,23,0,-1.0475,-0.5,0.6584375
3,0,-90,-45,90,-25,-20,0,1,-23.983943267105,1.01605673289502,23,0,-21.0475,-0.5,10.6584375
3,0,-30,-15,30,-15,0,1,0,-11.9404719011046,3.05952809889537,23,0,-1.0475,-0.5,0.6584375
2,15,-12,1.5,27,0,1.5,1,0,7.32269117965607,7.32269117965607,23,0,0.4525,-0.5,-0.0915624999999999
2,55,-55,0,110,0,0,0,1,173.112067558776,173.112067558776,23,0,-1.0475,-0.5,0.6584375
1,56,0,28,56,25,3,1,0,39.9229044316169,14.9229044316169,23,0,1.9525,-0.5,-0.8415625
1,25,0,12.5,25,15,-2.5,0,1,14.5774503156668,-0.422549684333205,23,0,-3.5475,-0.5,1.9084375
2,55,-11,22,66,0,22,1,0,177.579081852415,177.579081852415,23,0,20.9525,-0.5,-10.3415625
3,0,-150,-75,150,-30,-45,0,1,-28.6416477091369,1.35835229086306,23,0,-46.0475,-0.5,23.1584375
1,46,0,23,46,25,-2,1,0,30.6967913633886,5.69679136338857,23,0,-3.0475,-0.5,1.6584375
3,0,-125,-62.5,125,-25,-37.5,0,1,-27.2152312748628,-2.21523127486277,23,0,-38.5475,-0.5,19.4084375
1,36,0,18,36,10,8,1,0,22.5139631317136,12.5139631317136,23,0,6.9525,-0.5,-3.3415625
3,0,-25,-12.5,25,-10,-2.5,0,1,-10.3225619031197,-0.322561903119666,23,0,-3.5475,-0.5,1.9084375
2,25,-25,0,50,0,0,0,1,20.3110291506481,20.3110291506481,23,0,-1.0475,-0.5,0.6584375
3,0,-36,-18,36,-20,2,1,0,-13.7202493042251,6.27975069577486,23,0,0.9525,-0.5,-0.3415625
2,40,-8,16,48,0,16,1,0,70.709876456843,70.709876456843,23,0,14.9525,-0.5,-7.3415625
2,25,-25,0,50,0,0,0,1,20.3110291506481,20.3110291506481,23,0,-1.0475,-0.5,0.6584375
3,0,-36,-18,36,-20,2,1,0,-13.7202493042251,6.27975069577486,23,0,0.9525,-0.5,-0.3415625
3,0,-17,-8.5,17,-10,1.5,1,0,-7.45212918784941,2.54787081215059,23,0,0.4525,-0.5,-0.0915624999999999
3,0,-84,-42,84,-20,-22,1,0,-23.2270338536898,-3.22703385368977,23,0,-23.0475,-0.5,11.6584375
2,15,-13,1,28,0,1,0,1,7.07280977126531,7.07280977126531,23,0,-0.0475000000000001,-0.5,0.1584375
3,0,-25,-12.5,25,-15,2.5,1,0,-10.3225619031197,4.67743809688033,23,0,1.4525,-0.5,-0.5915625
1,108,0,54,108,30,24,0,1,110.610366509252,80.6103665092522,23,0,22.9525,-0.5,-11.3415625
1,75,0,37.5,75,15,22.5,1,0,60.8167962982062,45.8167962982062,23,0,21.4525,-0.5,-10.5915625
1,47,0,23.5,47,15,8.5,1,0,31.5703839320757,16.5703839320757,23,0,7.4525,-0.5,-3.5915625
1,50,0,25,50,10,15,1,0,34.2549500162712,24.2549500162712,23,0,13.9525,-0.5,-6.8415625
2,75,-38,18.5,113,0,18.5,0,1,561.741090648116,561.741090648116,23,0,17.4525,-0.5,-8.5915625
3,0,-62,-31,62,-25,-6,1,0,-19.7467546948655,5.25324530513445,23,0,-7.0475,-0.5,3.6584375
3,0,-84,-42,84,-20,-22,0,1,-23.2270338536898,-3.22703385368977,23,0,-23.0475,-0.5,11.6584375
3,0,-27,-13.5,27,-15,1.5,1,0,-10.9851346738061,4.01486532619387,23,0,0.4525,-0.5,-0.0915624999999999
2,25,-19,3,44,0,3,1,0,21.1999282060404,21.1999282060404,23,0,1.9525,-0.5,-0.8415625
1,44,0,22,44,20,2,0,1,28.9807433167425,8.9807433167425,23,0,0.9525,-0.5,-0.3415625
1,40,0,20,40,20,0,0,1,25.6697667580372,5.66976675803723,23,0,-1.0475,-0.5,0.6584375
1,100,0,50,100,20,30,1,0,34.4169397426736,14.4169397426736,23,1,28.9525,0.5,14.6109375
3,0,-105,-52.5,105,-25,-27.5,1,0,-6.57669579327293,18.4233042067271,23,1,-28.5475,0.5,-14.1390625
1,67,0,33.5,67,30,3.5,0,1,25.9322554005183,-4.06774459948169,23,1,2.4525,0.5,1.3609375
1,62,0,31,62,25,6,1,0,24.4398974329439,-0.56010256705606,23,1,4.9525,0.5,2.6109375
2,15,-8,3.5,23,0,3.5,1,0,4.09386569438157,4.09386569438157,23,1,2.4525,0.5,1.3609375
2,25,-25,0,50,0,0,1,0,2.50834445238448,2.50834445238448,23,1,-1.0475,0.5,-0.3890625
3,0,-30,-15,30,-15,0,1,0,-5.90602495581883,9.09397504418117,23,1,-1.0475,0.5,-0.3890625
1,28,0,14,28,10,4,1,0,12.5428041019147,2.54280410191468,23,1,2.9525,0.5,1.6109375
3,0,-32,-16,32,-10,-6,1,0,-6.0009149021477,3.9990850978523,23,1,-7.0475,0.5,-3.3890625
3,0,-42,-21,42,-25,4,1,0,-6.30862099022327,18.6913790097767,23,1,2.9525,0.5,1.6109375
3,0,-90,-45,90,-25,-20,0,1,-6.57190721447605,18.4280927855239,23,1,-21.0475,0.5,-10.3890625
2,15,-17,-1,32,0,-1,1,0,0.0212177542559333,0.0212177542559333,23,1,-2.0475,0.5,-0.8890625
3,0,-125,-62.5,125,-25,-37.5,1,0,-6.57845492217179,18.4215450778282,23,1,-38.5475,0.5,-19.1390625
1,105,0,52.5,105,25,27.5,1,0,35.5180922856825,10.5180922856825,23,1,26.4525,0.5,13.3609375
1,42,0,21,42,10,11,1,0,17.8360558864964,7.83605588649642,23,1,9.9525,0.5,5.1109375
3,0,-18,-9,18,-10,1,1,0,-4.90384419720524,5.09615580279476,23,1,-0.0475000000000001,0.5,0.1109375
1,56,0,28,56,25,3,0,1,22.5684572480052,-2.43154275199477,23,1,1.9525,0.5,1.1109375
2,40,-20,10,60,0,10,1,0,14.3294720813855,14.3294720813855,23,1,8.9525,0.5,4.6109375
1,75,0,37.5,75,15,22.5,1,0,28.1992727441233,13.1992727441233,23,1,21.4525,0.5,10.8609375
3,0,-33,-16.5,33,-15,-1.5,1,0,-6.04321751076142,8.95678248923858,23,1,-2.5475,0.5,-1.1390625
1,125,0,62.5,125,25,37.5,0,1,39.5075349267848,14.5075349267848,23,1,36.4525,0.5,18.3609375
1,150,0,75,150,30,45,1,0,43.6753617554874,13.6753617554874,23,1,43.9525,0.5,22.1109375
2,25,-25,0,50,0,0,1,0,2.50834445238448,2.50834445238448,23,1,-1.0475,0.5,-0.3890625
2,55,-35,10,90,0,10,1,0,19.2806849979413,19.2806849979413,23,1,8.9525,0.5,4.6109375
2,55,-11,22,66,0,22,1,0,29.2792559521664,29.2792559521664,23,1,20.9525,0.5,10.6109375
3,0,-100,-50,100,-20,-30,1,0,-6.57565492477999,13.42434507522,23,1,-31.0475,0.5,-15.3890625
2,55,-61,-3,116,0,-3,1,0,10.4100057221346,10.4100057221346,23,1,-4.0475,0.5,-1.8890625
1,37,0,18.5,37,15,3.5,1,0,16.0132857487388,1.01328574873877,23,1,2.4525,0.5,1.3609375
